Country / Region	Type	Company / Agency	Company Description	Contact Person	Email Sent To	Email / Contact	Phone / WhatsApp	Role Applied For	Status	Date Email Sent	Date Applied	Follow-up Date	Reply Status	Confidence	Needs Manual Review	Recommended Action	Source	Notes	URLs	Last Gmail Thread ID	Last Gmail Message ID
UAE / Dubai	Direct Employer	Sap	Unclassified lead			careers@sap.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8044.HEIC	OCR raw safety-net row from screenshot; verify before outreach. il | | | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR			
UAE / Dubai	Direct Employer	SAP Middle East				careers@sap.com			To Contact					Low	Yes	Monitor careers	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Sarwa	Company career-link lead			https://sarwa.co/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://sarwa.co/careers; sarwa.co/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Saudi German Hospital Dubai				careers@saudigerman.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Se	Unclassified lead			careers@se.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8045.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | ELECTRICAL | ENGINEERING | 1. Siemens UAE - careers@siemens.com | 2. ABB Middle East — careers@abb.com | I | | 8 3. Schneider Electric - careers@se.com | i £8			
UAE / Dubai	Direct Employer	Seidor	Unclassified lead			hr.mena@seidor.com	+971565580898; +971561123978 5		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8700.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Email IDs of MARKETING SECTOR in Dubai == | gmgmedical09@gmail.com | careers@lifepharmafze.com 0 | 1 hr@aljadaalmushriqa.ae F |			
UAE / Dubai	Direct Employer	Siemens	Unclassified lead			careers@siemens.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8045.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | ELECTRICAL | ENGINEERING | 1. Siemens UAE - careers@siemens.com | 2. ABB Middle East — careers@abb.com | I | | 8 3. Schneider Electric - careers@se.com | i £8			
UAE / Dubai	Direct Employer	Sole DXB	Creative / culture platform			jobs@soledxb.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_9184.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / Dubai | Category: Creative / culture platform | Source: IMG_9184.HEIC | Move to Dubai direct employers.	https://soledxb.com; soledxb.com; https://www.linkedin.com/company/soledxb1; https://soledxb.com/		
UAE / Dubai	Direct Employer	Spark	Unclassified lead			sparkmos@spark.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
UAE / Dubai	Direct Employer	Spotii	Company career-link lead			https://spotii.me/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8704.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8704.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://spotii.me/careers; spotii.me/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Stake	Company career-link lead			https://getstake.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://getstake.com/careers; getstake.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Standard Chartered UAE				careers@sc.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Swvl	Company career-link lead			https://swvl.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8702.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8702.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://swvl.com/careers; swvl.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Tabby	Company career-link lead			https://tabby.ai/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8704.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8704.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://tabby.ai/careers; tabby.ai/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Talabat	Company career-link lead			careers@talabat.com; https://corporate.talabat.com/careers/			To Contact					Medium	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8702.HEIC; Raw OCR: IMG_8044.HEIC	Move from Unknown into UAE/GCC direct-employer research queue. | OCR raw safety-net row from screenshot | verify before outreach. il | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR	talabat.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Talentmate	Unclassified lead			pmmo3@talentmate.com	+971565580898; +971561123978 5		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8700.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Email IDs of MARKETING SECTOR in Dubai == | gmgmedical09@gmail.com | careers@lifepharmafze.com 0 | 1 hr@aljadaalmushriqa.ae F |			
UAE / Dubai	Direct Employer	Tamara	Company career-link lead			https://tamara.co/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8704.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8704.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://tamara.co/careers; tamara.co/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Techbridge	Unclassified lead			careers@techbridge.com	+971565580898; +971561123978 5		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8700.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Email IDs of MARKETING SECTOR in Dubai == | gmgmedical09@gmail.com | careers@lifepharmafze.com 0 | 1 hr@aljadaalmushriqa.ae F |			
UAE / Dubai	Direct Employer	Tishtash	Job lead / direct employer			careers@tishtash.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8335.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Ne are hiring for two distinct roles, = es | tishtashtalks We're hiring == | Two full time, video-first creators to join our Dubai HQ. | Send your CV and showreel to careers@tishtash.com			
UAE / Dubai	Direct Employer	Trukker / Tenderd	Company career-link lead			https://tenderd.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8702.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8702.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://tenderd.com/careers; tenderd.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Voltas	Unclassified lead			careers@voltas.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8045.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | ELECTRICAL | ENGINEERING | 1. Siemens UAE - careers@siemens.com | 2. ABB Middle East — careers@abb.com | I | | 8 3. Schneider Electric - careers@se.com | i £8			
UAE / Dubai	Direct Employer	Vtalentsolution	Job lead / direct employer			phu.vuong@vtalentsolution.com	0768 875 139		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8058.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Amit Yadav @ - 1st eee X | Base4d4 Vibe Coding Specialist | Al Product... | Hiring UX/UI Designer in Dubai | For more UX/UI/Product Design roles - https://			
UAE / Dubai	Direct Employer	Wio Bank	Company career-link lead			https://wio.io/careers			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://wio.io/careers; wio.io/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Yallacompare	Company career-link lead			https://yallacompare.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://yallacompare.com/careers; yallacompare.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	YAP	Company career-link lead			https://yap.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://yap.com/careers; yap.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Ziina	Company career-link lead		anton.badashov@ziina.com; jocelyn.meyer@ziina.com	https://ziina.com/careers; anton.badashov@ziina.com; jocelyn.meyer@ziina.com		Senior Product Designer	Applied	2026-06-02	2026-06-02	2026-06-09	No Reply	High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; Gmail sent last month	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue. | Tailored fintech/wallet UX CV sent.	https://ziina.com/careers; ziina.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.; https://job-boards.greenhouse.io/ziina/jobs/4631469101	19e898b575624043	19e898b575624043
UAE / Dubai	LinkedIn Search	ACX				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	LinkedIn Search	Addenda				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	LinkedIn Search	Amwal				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	LinkedIn Search	Caliberly				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	LinkedIn Search	Cander				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	LinkedIn Search	Careers	Job lead / direct employer						To Contact					Medium	Yes	Open form/careers URL and verify role	Raw OCR: IMG_8721.HEIC	OCR raw safety-net row from screenshot | verify before outreach. https://careers.careem.com/ | Dubai Health Authorit | https://www.chalhoubgroup.com/en/careers | https://careers.du.aef	https://careers.careem.com/Dubai; https://careers.du.aefHiring		
UAE / Dubai	LinkedIn Search	Chalhoubgroup	Job lead / direct employer						To Contact					Medium	Yes	Open form/careers URL and verify role	Raw OCR: IMG_8721.HEIC	OCR raw safety-net row from screenshot; verify before outreach. https://careers.careem.com/ | Dubai Health Authorit | https://www.chalhoubgroup.com/en/careers | https://careers.du.aef	https://www.chalhoubgroup.com/en/careersEtisalat		
UAE / Dubai	LinkedIn Search	Charterhouse				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	LinkedIn Search	Cooper Fitch				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
